City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
380,Tabou,CI,2022-04-21 17:45:12,4.423,-7.3528,81.28,82,93,7.83
381,Chara,RU,2022-04-21 17:45:12,56.9064,118.2631,21.9,89,100,4.03
382,Ust-Ilimsk,RU,2022-04-21 17:45:12,58.0006,102.6619,20.16,94,87,3.44
383,Mustasaari,FI,2022-04-21 17:45:12,63.1142,21.6822,53.55,58,0,6.91
384,Bandiagara,ML,2022-04-21 17:45:13,14.3501,-3.6104,97.47,6,48,4.25
385,Ndele,CF,2022-04-21 17:45:13,8.4109,20.6473,80.13,61,75,5.19
386,Warrnambool,AU,2022-04-21 17:45:13,-38.3833,142.4833,53.82,63,100,11.18
387,Axim,GH,2022-04-21 17:45:14,4.8699,-2.2405,80.19,83,100,5.75
388,Ayagoz,KZ,2022-04-21 17:45:14,47.9714,80.4392,57.69,32,95,18.77
389,Korla,CN,2022-04-21 17:45:14,41.7597,86.1469,66.92,33,92,6.85
390,Chulym,RU,2022-04-21 17:45:15,55.0997,80.9572,41.16,84,96,7.18
391,Kavieng,PG,2022-04-21 17:45:15,-2.5744,150.7967,82.71,74,56,13.69
392,Gisborne,NZ,2022-04-21 17:42:18,-38.6533,178.0042,59.77,93,100,5.82
393,Matay,EG,2022-04-21 17:45:15,28.419,30.7792,74.64,23,2,13.44
394,Harrisonburg,US,2022-04-21 17:45:16,38.4496,-78.8689,62.35,59,100,10.33
395,Polunochnoye,RU,2022-04-21 17:45:16,60.8697,60.4153,18.48,84,53,6.62
396,Alta Floresta,BR,2022-04-21 17:45:16,-9.8756,-56.0861,82.22,78,75,3.44
397,Khuzdar,PK,2022-04-21 17:45:17,27.7384,66.6434,75.38,12,19,5.19
398,Sioux Lookout,CA,2022-04-21 17:45:17,50.1001,-91.917,37.47,75,75,18.41
399,Baruun-Urt,MN,2022-04-21 17:45:17,46.6806,113.2792,35.01,31,50,7.45
400,Berlevag,NO,2022-04-21 17:45:18,70.8578,29.0864,39.2,97,55,16.96
401,Tjome,NO,2022-04-21 17:45:18,59.1109,10.3933,64.63,36,0,10.36
402,Lavrentiya,RU,2022-04-21 17:45:18,65.5833,-171.0,17.29,88,13,5.77
403,Ankang,CN,2022-04-21 17:45:19,32.68,109.0172,63.77,60,0,2.33
404,Yarada,IN,2022-04-21 17:45:19,17.65,83.2667,84.52,84,40,8.05
405,Walvis Bay,NA,2022-04-21 17:45:19,-22.9575,14.5053,77.95,47,0,3.44
406,Russell,US,2022-04-21 17:45:20,32.3502,-85.1999,78.12,55,20,5.75
407,Kahului,US,2022-04-21 17:45:20,20.8947,-156.47,76.84,75,0,18.99
408,Krasnoye,UA,2022-04-21 17:45:20,49.9145,24.6134,41.97,97,100,11.21
409,San Luis,AR,2022-04-21 17:41:24,-33.295,-66.3356,72.37,39,71,16.02
410,Itacarambi,BR,2022-04-21 17:45:21,-15.1022,-44.0919,92.75,25,0,4.94
411,Porto-Vecchio,FR,2022-04-21 17:45:21,41.591,9.2795,55.06,100,75,14.97
412,Irbil,IQ,2022-04-21 17:45:21,36.1926,44.0106,66.02,24,0,4.61
413,Podor,MR,2022-04-21 17:45:22,16.6527,-14.9587,103.95,20,0,2.3
414,Vila,PT,2022-04-21 17:45:22,42.0304,-8.1588,43.68,87,100,5.84
415,Chokurdakh,RU,2022-04-21 17:45:22,70.6333,147.9167,-9.0,100,95,1.28
416,Hornepayne,CA,2022-04-21 17:45:23,49.2138,-84.7705,38.52,90,100,10.65
417,Banjarmasin,ID,2022-04-21 17:45:23,-3.3244,114.591,78.94,93,97,3.09
418,Kualakapuas,ID,2022-04-21 17:46:23,-3.0091,114.3876,74.23,97,94,2.53
419,Podyuga,RU,2022-04-21 17:46:24,61.095,40.8647,29.75,95,9,3.02
420,Vestmanna,FO,2022-04-21 17:46:24,62.1564,-7.1664,49.12,66,34,9.22
421,Karla,EE,2022-04-21 17:46:24,59.3723,24.9275,51.51,57,0,11.5
422,Jacmel,HT,2022-04-21 17:46:25,18.2342,-72.5347,87.64,74,47,7.54
423,Paseh,ID,2022-04-21 17:46:25,-7.1026,107.7641,68.49,91,100,1.28
424,Mount Isa,AU,2022-04-21 17:46:25,-20.7333,139.5,74.97,23,41,16.11
425,Bayshore Gardens,US,2022-04-21 17:46:25,27.4253,-82.5904,86.23,40,20,14.97
426,Kedrovyy,RU,2022-04-21 17:46:26,56.1667,91.8167,37.87,96,100,2.37
427,Quatre Cocos,MU,2022-04-21 17:46:26,-20.2078,57.7625,78.91,74,93,12.26
428,Mangit,UZ,2022-04-21 17:46:26,40.5971,70.9607,67.77,55,73,5.08
429,Coihaique,CL,2022-04-21 17:46:27,-45.5752,-72.0662,49.95,81,75,3.44
430,Carnarvon,AU,2022-04-21 17:46:27,-24.8667,113.6333,68.07,88,76,5.75
431,Mangrol,IN,2022-04-21 17:46:27,21.1167,70.1167,82.18,74,3,15.14
432,Ailigandi,PA,2022-04-21 17:46:28,9.2333,-78.0167,82.6,69,86,7.23
433,Poum,NC,2022-04-21 17:46:28,-20.2333,164.0167,76.37,76,62,12.26
434,Amga,RU,2022-04-21 17:46:28,60.8953,131.9608,22.05,96,99,1.25
435,Svetlogorsk,BY,2022-04-21 17:46:29,52.6333,29.7333,41.65,84,71,10.49
436,San Pedro,PH,2022-04-21 17:44:04,14.35,121.0167,83.43,75,20,3.44
437,Luderitz,NA,2022-04-21 17:46:29,-26.6481,15.1594,64.38,74,1,7.9
438,Minusinsk,RU,2022-04-21 17:46:29,53.7103,91.6875,41.99,89,100,12.39
439,Champerico,GT,2022-04-21 17:46:30,14.3,-91.9167,91.94,63,2,11.59
440,Taltal,CL,2022-04-21 17:46:30,-25.4,-70.4833,67.23,73,13,8.16
441,Matagami,CA,2022-04-21 17:46:30,49.7502,-77.6328,33.91,93,100,13.8
442,Kasongo-Lunda,CD,2022-04-21 17:46:30,-6.4667,16.8167,72.95,89,79,1.34
443,Pangoa,PE,2022-04-21 17:46:31,-12.1167,-73.0,88.16,44,28,4.68
444,Koungou,YT,2022-04-21 17:46:31,-12.7336,45.2042,78.51,89,75,10.36
445,Ahuimanu,US,2022-04-21 17:46:31,21.4447,-157.8378,74.35,83,75,8.05
446,Redlands,US,2022-04-21 17:42:36,34.0556,-117.1825,70.56,51,0,1.01
447,Limoges,FR,2022-04-21 17:46:32,45.75,1.3333,59.56,67,0,6.91
448,Tawau,MY,2022-04-21 17:46:32,4.2498,117.8871,77.13,94,97,3.0
449,Ulaanbaatar,MN,2022-04-21 17:46:32,47.9077,106.8832,32.13,59,40,2.24
450,Borogontsy,RU,2022-04-21 17:46:33,62.6683,131.1683,10.65,96,50,1.61
451,Bonavista,CA,2022-04-21 17:46:33,48.6499,-53.1147,36.23,75,57,19.73
452,Acarau,BR,2022-04-21 17:46:33,-2.8856,-40.12,83.68,76,56,13.29
453,Grindavik,IS,2022-04-21 17:46:34,63.8424,-22.4338,50.47,81,75,16.11
454,Vieux-Habitants,GP,2022-04-21 17:46:34,16.0589,-61.7659,84.7,56,12,11.12
455,Belmonte,BR,2022-04-21 17:46:34,-15.8631,-38.8828,81.12,60,45,10.67
456,Graham,US,2022-04-21 17:46:35,47.0529,-122.2943,52.41,71,20,13.8
457,Bahia Blanca,AR,2022-04-21 17:42:22,-38.7196,-62.2724,66.43,33,97,16.71
458,Katangli,RU,2022-04-21 17:46:35,51.7102,143.2326,29.57,96,100,10.87
459,Maroantsetra,MG,2022-04-21 17:46:35,-15.4333,49.7333,74.35,91,100,3.91
460,Sobolevo,RU,2022-04-21 17:46:36,54.4299,31.8996,39.97,87,38,8.57
461,Sarankhola,BD,2022-04-21 17:46:36,22.3082,89.7897,79.68,83,80,6.67
462,Lazaro Cardenas,MX,2022-04-21 17:46:36,17.9583,-102.2,85.66,44,0,9.6
463,Teodoro Sampaio,BR,2022-04-21 17:46:37,-22.5325,-52.1675,84.36,48,42,3.91
464,Lata,PT,2022-04-21 17:47:37,40.1629,-8.3327,58.08,67,99,10.92
465,Moron,AR,2022-04-21 17:44:13,-34.6534,-58.6198,72.81,37,18,5.57
466,Bushehr,IR,2022-04-21 17:47:37,28.9684,50.8385,78.89,65,0,4.61
467,Fukue,JP,2022-04-21 17:47:38,32.6881,128.8419,59.0,80,9,6.89
468,Liberal,US,2022-04-21 17:47:38,37.0431,-100.921,70.84,68,100,11.5
469,Narsaq,GL,2022-04-21 17:47:38,60.9167,-46.05,41.22,88,100,9.15
470,Nelson Bay,AU,2022-04-21 17:47:39,-32.7167,152.15,70.0,91,98,15.82
471,San Quintin,MX,2022-04-21 17:47:39,30.4833,-115.95,64.45,63,2,18.88
472,Praia,CV,2022-04-21 17:47:39,14.9215,-23.5087,81.14,41,0,19.57
473,Ritchie,ZA,2022-04-21 17:47:39,-29.038,24.6028,63.61,37,37,7.23
474,Doba,TD,2022-04-21 17:47:40,8.65,16.85,89.71,25,100,4.56
475,Joniskis,LT,2022-04-21 17:47:40,56.2403,23.6153,59.92,64,7,9.78
476,Devrek,TR,2022-04-21 17:47:40,41.2192,31.9558,48.49,87,10,2.8
477,Fuerte Olimpo,PY,2022-04-21 17:47:41,-21.0415,-57.8738,98.46,21,8,8.46
478,Biscarrosse,FR,2022-04-21 17:47:41,44.3945,-1.1672,55.35,82,100,5.75
479,Ponta Delgada,PT,2022-04-21 17:47:41,37.7333,-25.6667,59.72,58,20,10.36
480,Puri,IN,2022-04-21 17:47:42,19.8,85.85,82.92,88,100,20.42
481,Viedma,AR,2022-04-21 17:47:42,-40.8135,-62.9967,66.24,33,79,25.34
482,Katete,UG,2022-04-21 17:47:42,-0.7818,29.7544,64.67,92,84,3.18
483,San Juan,AR,2022-04-21 17:47:43,-31.5375,-68.5364,75.49,31,60,9.08
484,Mehamn,NO,2022-04-21 17:47:43,71.0357,27.8492,39.15,87,75,18.41
485,Nador,MA,2022-04-21 17:47:43,35.174,-2.9287,66.27,59,20,14.97
486,Pachino,IT,2022-04-21 17:47:44,36.7186,15.0907,62.29,71,100,24.94
487,Kashmor,PK,2022-04-21 17:47:44,28.4333,69.5833,90.09,7,0,7.4
488,Eyl,SO,2022-04-21 17:47:44,7.9803,49.8164,82.11,73,73,12.41
489,Bosaso,SO,2022-04-21 17:47:44,11.2842,49.1816,81.97,71,11,4.63
490,Celestun,MX,2022-04-21 17:47:45,20.8667,-90.4,87.33,55,10,11.21
491,Vao,NC,2022-04-21 17:47:45,-22.6667,167.4833,73.85,59,1,3.09
492,Waipawa,NZ,2022-04-21 17:47:45,-41.4122,175.5153,59.4,89,78,11.1
493,Hailey,US,2022-04-21 17:45:07,43.5196,-114.3153,46.26,53,100,13.8
494,Moose Factory,CA,2022-04-21 17:47:46,51.2585,-80.6094,39.2,93,100,9.22
495,Lethem,GY,2022-04-21 17:47:46,3.3803,-59.7968,85.42,55,100,4.59
496,Kuhdasht,IR,2022-04-21 17:47:46,33.535,47.6061,61.9,30,14,1.16
497,Gondar,ET,2022-04-21 17:47:47,12.6,37.4667,66.33,52,89,7.34
498,Awash,ET,2022-04-21 17:47:47,8.9833,40.1667,83.34,40,85,14.0
499,Launceston,AU,2022-04-21 17:47:47,-41.45,147.1667,44.15,86,36,8.05
500,Along,IN,2022-04-21 17:47:48,28.1667,94.7667,67.71,95,66,1.74
501,Ust-Nera,RU,2022-04-21 17:47:48,64.5667,143.2,6.58,99,91,2.51
502,Srednekolymsk,RU,2022-04-21 17:47:48,67.45,153.6833,7.56,99,89,1.97
503,Batsfjord,NO,2022-04-21 17:47:49,70.6345,29.7185,38.98,87,75,10.36
504,Kurilsk,RU,2022-04-21 17:47:49,45.2333,147.8833,47.39,57,20,6.96
505,Thaton,MM,2022-04-21 17:47:49,16.9206,97.3714,81.75,75,24,6.02
506,Vaitape,PF,2022-04-21 17:46:31,-16.5167,-151.75,79.54,76,80,9.66
507,Kiruna,SE,2022-04-21 17:47:50,67.8557,20.2251,38.32,75,75,8.05
508,Baykalsk,RU,2022-04-21 17:47:50,51.5058,104.1469,29.28,84,89,6.98
509,Yichang,CN,2022-04-21 17:47:50,30.7144,111.2847,65.5,81,92,2.19
510,Poro,PH,2022-04-21 17:47:51,10.6292,124.4087,82.11,78,23,9.66
511,Mahina,PF,2022-04-21 17:48:51,-17.5065,-149.489,74.97,88,75,4.61
512,Sandy Bay,AU,2022-04-21 17:48:51,-42.913,147.3532,49.89,80,100,9.22
513,Biak,ID,2022-04-21 17:48:51,-0.9131,122.8766,76.39,86,52,2.42
514,Groningen,NL,2022-04-21 17:45:13,53.25,6.75,59.22,64,100,11.5
515,Hargeysa,SO,2022-04-21 17:48:52,9.56,44.065,74.59,66,19,8.57
516,Ancud,CL,2022-04-21 17:48:52,-41.8697,-73.8203,52.23,83,40,14.65
517,Puerto Baquerizo Moreno,EC,2022-04-21 17:48:52,-0.9,-89.6,79.79,69,20,13.8
518,Flinders,AU,2022-04-21 17:48:53,-34.5833,150.8552,61.18,76,100,5.99
519,Veere,NL,2022-04-21 17:48:53,51.5483,3.6667,62.74,57,14,16.11
520,Leningradskiy,RU,2022-04-21 17:48:53,69.3833,178.4167,12.29,91,99,2.24
521,Sola,VU,2022-04-21 17:48:54,-13.8833,167.55,82.2,73,39,7.83
522,Puerto Madryn,AR,2022-04-21 17:48:54,-42.7692,-65.0385,61.75,47,92,25.79
523,Kuah,MY,2022-04-21 17:48:54,6.3265,99.8432,82.38,89,20,3.44
524,Maturin,VE,2022-04-21 17:48:55,9.75,-63.1767,98.47,27,76,6.58
525,Brae,GB,2022-04-21 17:48:55,60.3964,-1.353,48.81,83,24,14.7
526,Anjozorobe,MG,2022-04-21 17:48:55,-18.4,47.8667,63.68,96,100,7.34
527,Phibun Mangsahan,TH,2022-04-21 17:48:55,15.2447,105.2291,80.58,69,31,6.67
528,San Miguel De Cauri,PE,2022-04-21 17:48:56,-10.1,-76.5833,57.99,51,93,10.04
529,Quang Ngai,VN,2022-04-21 17:48:56,15.1167,108.8,73.99,93,26,3.94
530,Araouane,ML,2022-04-21 17:48:56,18.9048,-3.5265,95.13,10,18,11.12
531,Mildura,AU,2022-04-21 17:48:57,-34.2,142.15,57.16,72,100,9.22
532,Togur,RU,2022-04-21 17:48:57,58.3631,82.8265,30.7,94,100,10.69
533,Sao Joao Da Barra,BR,2022-04-21 17:48:57,-21.6403,-41.0511,84.29,71,27,10.36
534,Bay Roberts,CA,2022-04-21 17:48:58,47.5999,-53.2648,48.65,54,55,11.01
535,Chik,RU,2022-04-21 17:48:58,54.9928,82.4311,38.95,86,75,6.71
536,Aksay,RU,2022-04-21 17:48:58,47.26,39.87,52.02,74,100,11.81
537,Ulvik,NO,2022-04-21 17:48:59,60.5672,6.9187,46.67,95,100,5.32
538,Ca Mau,VN,2022-04-21 17:48:59,9.1769,105.15,80.28,84,36,5.03
539,North Platte,US,2022-04-21 17:47:51,41.1239,-100.7654,67.37,39,20,14.0
540,Xiongzhou,CN,2022-04-21 17:48:59,25.1167,114.3,71.1,86,100,2.44
541,Westport,US,2022-04-21 17:49:00,41.1415,-73.3579,61.47,47,0,16.11
542,Nhamunda,BR,2022-04-21 17:49:00,-2.1861,-56.7131,81.21,83,91,4.23
543,Kavaratti,IN,2022-04-21 17:49:00,10.5669,72.642,85.17,73,36,9.75
544,Gamba,GA,2022-04-21 17:49:00,-2.65,10.0,78.89,89,76,6.11
545,Nadym,RU,2022-04-21 17:49:01,65.5333,72.5167,11.57,92,100,21.36
546,Inhambane,MZ,2022-04-21 17:49:01,-23.865,35.3833,75.18,83,40,0.0
547,Grand-Santi,GF,2022-04-21 17:49:01,4.25,-54.3833,79.88,93,96,1.07
548,Killybegs,IE,2022-04-21 17:49:02,54.6333,-8.45,58.71,66,70,14.94
549,Oktyabrskiy,RU,2022-04-21 17:49:02,54.4815,53.471,39.38,66,100,12.21
550,Orissaare,EE,2022-04-21 17:49:03,58.5592,23.0826,55.35,73,2,12.06
551,Mayo,US,2022-04-21 17:49:03,38.8876,-76.5119,68.13,57,0,14.97
552,Skelleftea,SE,2022-04-21 17:49:03,64.7507,20.9528,57.56,44,0,3.44
553,Tamworth,GB,2022-04-21 17:49:04,52.634,-1.6959,61.12,59,63,13.82
554,Khani,GE,2022-04-21 17:49:04,41.9563,42.9566,44.17,94,95,3.58
555,Qusar,AZ,2022-04-21 17:49:04,41.4273,48.4289,47.35,78,21,2.66
556,Calama,CL,2022-04-21 17:48:12,-22.4667,-68.9333,68.49,19,0,14.97
557,Mopipi,BW,2022-04-21 17:49:05,-21.1833,24.8833,67.77,64,99,9.31
558,Turek,PL,2022-04-21 17:49:05,52.0155,18.5005,49.6,94,100,3.91
559,High Level,CA,2022-04-21 17:49:05,58.5169,-117.136,35.71,41,40,13.8
560,Teplyk,UA,2022-04-21 17:50:06,48.6657,29.745,41.05,91,100,6.4
561,Atagay,RU,2022-04-21 17:50:06,55.1033,99.3875,33.1,88,100,4.0
562,Severnyy,RU,2022-04-21 17:50:06,50.677,36.5532,48.24,57,0,2.24
563,Kruisfontein,ZA,2022-04-21 17:50:07,-34.0033,24.7314,63.88,81,0,6.33
564,Nioro,GM,2022-04-21 17:50:07,13.35,-15.75,106.02,10,38,8.72
565,Cascais,PT,2022-04-21 17:50:07,38.6979,-9.4215,61.97,72,75,35.99
566,Raduzhnyy,RU,2022-04-21 17:50:08,62.0961,77.475,8.08,94,94,6.26
567,Dogondoutchi,NE,2022-04-21 17:50:08,13.6393,4.0287,97.14,18,52,5.1
568,Jiangkou,CN,2022-04-21 17:50:08,25.4872,119.1986,67.35,92,87,0.56
569,Qui Nhon,VN,2022-04-21 17:50:09,13.7667,109.2333,75.76,92,36,4.72
570,Manado,ID,2022-04-21 17:50:09,1.487,124.8455,77.77,94,40,2.3
571,Jumla,NP,2022-04-21 17:50:09,29.2747,82.1838,52.39,83,81,4.32
